Frequency (Hz),Fourier Amplitude (g-sec)
7.092285156,0.037822513
7.098388672,0.037335894
7.104492188,0.036134871
7.110595703,0.034245229
7.116699219,0.032039509
7.122802734,0.029716769
7.12890625,0.027005352
7.135009766,0.023572796
7.141113281,0.019604672
7.147216797,0.015782343
7.153320313,0.012540746
7.159423828,0.009445988
7.165527344,0.0057669
7.171630859,0.00152532
7.177734375,0.003115051
7.183837891,0.006730738
7.189941406,0.009565315
7.196044922,0.012341513
7.202148438,0.015712828
7.208251953,0.019373751
7.214355469,0.022614682
7.220458984,0.02517206
7.2265625,0.027237811
7.232666016,0.028850631
7.238769531,0.029715602
7.244873047,0.029953403
7.250976563,0.030759908
7.257080078,0.033406159
7.263183594,0.037302879
7.269287109,0.040420081
7.275390625,0.041420474
7.281494141,0.040792454
7.287597656,0.040245432
7.293701172,0.0406668
7.299804688,0.040927203
7.305908203,0.039352335
7.312011719,0.035652237
7.318115234,0.031336498
7.32421875,0.02855136
7.330322266,0.028038131
7.336425781,0.028739827
7.342529297,0.029493353
7.348632813,0.029618195
7.354736328,0.028382741
7.360839844,0.025036391
7.366943359,0.019443713
7.373046875,0.012626366
7.379150391,0.008232342
7.385253906,0.012308755
7.391357422,0.020611709
7.397460938,0.029578914
7.403564453,0.03771371
7.409667969,0.043749473
7.415771484,0.047086391
7.421875,0.048211746
7.427978516,0.048238338
7.434082031,0.047793273
7.440185547,0.046645444
7.446289063,0.044755062
7.452392578,0.043244958
7.458496094,0.043477541
7.464599609,0.045042893
7.470703125,0.046027755
7.476806641,0.045295521
7.482910156,0.043584117
7.489013672,0.042531066
7.495117188,0.042819376
7.501220703,0.043885177
7.507324219,0.045344573
7.513427734,0.047415321
7.51953125,0.049823541
7.525634766,0.051366754
7.531738281,0.050981324
7.537841797,0.048821026
7.543945313,0.046159016
7.550048828,0.044205063
7.556152344,0.043049935
7.562255859,0.041994189
7.568359375,0.040533877
7.574462891,0.038595841
7.580566406,0.036173793
7.586669922,0.033234579
7.592773438,0.030013057
7.598876953,0.027092614
7.604980469,0.024986267
7.611083984,0.023786924
7.6171875,0.02344189
7.623291016,0.023986785
7.629394531,0.025099351
7.635498047,0.025862331
7.641601563,0.025403267
7.647705078,0.023697107
7.653808594,0.021832752
7.659912109,0.021366154
7.666015625,0.022922974
7.672119141,0.02599945
7.678222656,0.030146691
7.684326172,0.035138736
7.690429688,0.040413651
7.696533203,0.045196058
7.702636719,0.049131374
7.708740234,0.052444281
7.71484375,0.055286613
7.720947266,0.057095987
7.727050781,0.056967104
7.733154297,0.054709181
7.739257813,0.051368526
7.745361328,0.048440281
7.751464844,0.046363096
7.757568359,0.044319978
7.763671875,0.041756742
7.769775391,0.039296843
7.775878906,0.03780939
7.781982422,0.037220113
7.788085938,0.037175191
7.794189453,0.038181397
7.800292969,0.040663719
7.806396484,0.043415421
7.8125,0.044461622
7.818603516,0.043027787
7.824707031,0.040137025
7.830810547,0.037344422
7.836914063,0.034837501
7.843017578,0.031523953
7.849121094,0.027107704
7.855224609,0.023195538
7.861328125,0.021680405
7.867431641,0.021883251
7.873535156,0.021855829
7.879638672,0.021334331
7.885742188,0.021346719
7.891845703,0.022050705
7.897949219,0.022362275
7.904052734,0.021558778
7.91015625,0.020042275
7.916259766,0.0188796
7.922363281,0.019140228
7.928466797,0.021385601
7.934570313,0.025067174
7.940673828,0.028604695
7.946777344,0.030367466
7.952880859,0.029592575
7.958984375,0.026695387
7.965087891,0.022839235
7.971191406,0.01901644
7.977294922,0.015624045
7.983398438,0.013394877
7.989501953,0.013878567
7.995605469,0.016711769
8.001708984,0.019456053
8.0078125,0.020463645
8.013916016,0.019558963
8.020019531,0.01761237
8.026123047,0.015718166
8.032226563,0.01432996
8.038330078,0.013178603
8.044433594,0.011974953
8.050537109,0.01079656
8.056640625,0.009871029
8.062744141,0.009211116
8.068847656,0.0084892
8.074951172,0.007390337
8.081054688,0.006552525
8.087158203,0.008035412
8.093261719,0.011884195
8.099365234,0.016078167
8.10546875,0.019225252
8.111572266,0.02099861
8.117675781,0.022089057
8.123779297,0.023483419
8.129882813,0.025283547
8.135986328,0.026590892
8.142089844,0.026632714
8.148193359,0.025696239
8.154296875,0.025170265
8.160400391,0.026473296
8.166503906,0.029683318
8.172607422,0.03386078
8.178710938,0.038226469
8.184814453,0.042413623
8.190917969,0.046139314
8.197021484,0.049054227
8.203125,0.050928032
8.209228516,0.051876993
8.215332031,0.052321184
8.221435547,0.052630169
8.227539063,0.052755978
8.233642578,0.052240323
8.239746094,0.050616003
8.245849609,0.047846757
8.251953125,0.044481217
8.258056641,0.041420201
8.264160156,0.039435621
8.270263672,0.03883973
8.276367188,0.039577366
8.282470703,0.041378986
8.288574219,0.043631903
8.294677734,0.04537543
8.30078125,0.045782624
8.306884766,0.044774599
8.312988281,0.043131281
8.319091797,0.041730352
8.325195313,0.040485032
8.331298828,0.038444387
8.337402344,0.035234495
8.343505859,0.03227968
8.349609375,0.032085661
8.355712891,0.035170899
8.361816406,0.039491874
8.367919922,0.043574161
8.374023438,0.047740413
8.380126953,0.052688161
8.386230469,0.057850947
8.392333984,0.061677361
8.3984375,0.063137016
8.404541016,0.062574528
8.410644531,0.061270625
8.416748047,0.060249538
8.422851563,0.059624735
8.428955078,0.059145757
8.435058594,0.058874246
8.441162109,0.058934857
8.447265625,0.058938967
8.453369141,0.058176413
8.459472656,0.056357836
8.465576172,0.053882857
8.471679688,0.051334407
8.477783203,0.048884046
8.483886719,0.046356421
8.489990234,0.043705687
8.49609375,0.041098482
8.502197266,0.038509712
8.508300781,0.035502632
8.514404297,0.031558948
8.520507813,0.026584064
8.526611328,0.021284724
8.532714844,0.01753042
8.538818359,0.017615788
8.544921875,0.020883914
8.551025391,0.024380734
8.557128906,0.026131583
8.563232422,0.025548375
8.569335938,0.022980103
8.575439453,0.019199921
8.581542969,0.014965128
8.587646484,0.010878452
8.59375,0.007531364
8.599853516,0.005553761
8.605957031,0.005277059
8.612060547,0.006550746
8.618164063,0.008879622
8.624267578,0.011396513
8.630371094,0.013376927
8.636474609,0.014871777
8.642578125,0.016628491
8.648681641,0.018998378
8.654785156,0.021275169
8.660888672,0.022520739
8.666992188,0.022487561
8.673095703,0.021693634
8.679199219,0.020907365
8.685302734,0.020795519
8.69140625,0.022036943
8.697509766,0.025011409
8.703613281,0.029135107
8.709716797,0.033288696
8.715820313,0.036806758
8.721923828,0.039731896
8.728027344,0.042229283
8.734130859,0.044015606
8.740234375,0.044604466
8.746337891,0.043985469
8.752441406,0.042746851
8.758544922,0.041359205
8.764648438,0.039504104
8.770751953,0.036469067
8.776855469,0.03221221
8.782958984,0.027995543
8.7890625,0.025861258
8.795166016,0.026607641
8.801269531,0.028775958
8.807373047,0.03065421
8.813476563,0.031807395
8.819580078,0.032910031
8.825683594,0.034713719
8.831787109,0.03706814
8.837890625,0.039129673
8.843994141,0.040399713
8.850097656,0.041233489
8.856201172,0.042272767
8.862304688,0.043469234
8.868408203,0.043967176
8.874511719,0.042906039
8.880615234,0.040019062
8.88671875,0.035564673
8.892822266,0.030067787
8.898925781,0.024444036
8.905029297,0.020362007
8.911132813,0.019431814
8.917236328,0.021002651
8.923339844,0.023272997
8.929443359,0.025827492
8.935546875,0.029084793
8.941650391,0.032608625
8.947753906,0.035038832
8.953857422,0.035368038
8.959960938,0.033792401
8.966064453,0.031511225
8.972167969,0.029700798
8.978271484,0.028636047
8.984375,0.028057189
8.990478516,0.028043712
8.996582031,0.028948337
9.002685547,0.030734023
9.008789063,0.032954577
9.014892578,0.03526462
9.020996094,0.037560977
9.027099609,0.039730511
9.033203125,0.041513284
9.039306641,0.042621095
9.045410156,0.042850209
9.051513672,0.042041307
9.057617188,0.04001662
9.063720703,0.036641533
9.069824219,0.031977536
9.075927734,0.026399445
9.08203125,0.020624741
9.088134766,0.015703928
9.094238281,0.012888597
9.100341797,0.012732574
9.106445313,0.014211972
9.112548828,0.01601611
9.118652344,0.017481117
9.124755859,0.018369716
9.130859375,0.018636007
9.136962891,0.018349424
9.143066406,0.017657251
9.149169922,0.016726881
9.155273438,0.015671697
9.161376953,0.014485942
9.167480469,0.013039615
9.173583984,0.01119317
9.1796875,0.009025213
9.185791016,0.007112541
9.191894531,0.006579857
9.197998047,0.007810313
9.204101563,0.00977282
9.210205078,0.011581085
9.216308594,0.012803978
9.222412109,0.013208767
9.228515625,0.012717375
9.234619141,0.011468639
9.240722656,0.009782954
9.246826172,0.007953139
9.252929688,0.006037454
9.259033203,0.003949024
9.265136719,0.001847028
9.271240234,0.001381889
9.27734375,0.002715124
9.283447266,0.003532231
9.289550781,0.003666147
9.295654297,0.003606855
9.301757813,0.004125724
9.307861328,0.005506132
9.313964844,0.007453622
9.320068359,0.009657662
9.326171875,0.011914326
9.332275391,0.01408347
9.338378906,0.016000887
9.344482422,0.017377202
9.350585938,0.017828895
9.356689453,0.017092375
9.362792969,0.01528058
9.368896484,0.012991826
9.375,0.011117976
9.381103516,0.010251934
9.387207031,0.010193997
9.393310547,0.010429003
9.399414063,0.010759108
9.405517578,0.011262701
9.411621094,0.012029215
9.417724609,0.013036606
9.423828125,0.014190754
9.429931641,0.015469962
9.436035156,0.01700123
9.442138672,0.018836676
9.448242188,0.02064067
9.454345703,0.021857075
9.460449219,0.022365543
9.466552734,0.022965869
9.47265625,0.024791918
9.478759766,0.027796263
9.484863281,0.03059257
9.490966797,0.031912089
9.497070313,0.031662798
9.503173828,0.030942071
9.509277344,0.031085115
9.515380859,0.032493726
9.521484375,0.034718076
9.527587891,0.03740773
9.533691406,0.040450197
9.539794922,0.043399584
9.545898438,0.045362187
9.552001953,0.045559451
9.558105469,0.043876278
9.564208984,0.040915327
9.5703125,0.037571561
9.576416016,0.034438285
9.582519531,0.031497317
9.588623047,0.028329228
9.594726563,0.024568683
9.600830078,0.020195515
9.606933594,0.01551479
9.613037109,0.01084948
9.619140625,0.006132522
9.625244141,0.000925496
9.631347656,0.005447323
9.637451172,0.012515513
9.643554688,0.019670978
9.649658203,0.026056346
9.655761719,0.03113356
9.661865234,0.034828037
9.66796875,0.03730064
9.674072266,0.038591131
9.680175781,0.038537973
9.686279297,0.037087296
9.692382813,0.034713744
9.698486328,0.032611823
9.704589844,0.032305762
9.710693359,0.034496701
9.716796875,0.038319206
9.722900391,0.042138697
9.729003906,0.044683284
9.735107422,0.045589279
9.741210938,0.045427375
9.747314453,0.045198179
9.753417969,0.045470075
9.759521484,0.045943985
9.765625,0.045917887
9.771728516,0.044930903
9.777832031,0.042861141
9.783935547,0.039720142
9.790039063,0.035794146
9.796142578,0.032224381
9.802246094,0.03099787
9.808349609,0.032999769
9.814453125,0.036593258
9.820556641,0.039686107
9.826660156,0.041641329
9.832763672,0.043029773
9.838867188,0.044211527
9.844970703,0.044405856
9.851074219,0.042326329
9.857177734,0.037425632
9.86328125,0.030465489
9.869384766,0.023211501
9.875488281,0.017586198
9.881591797,0.014656137
9.887695313,0.014219812
9.893798828,0.015565455
9.899902344,0.017962134
9.906005859,0.020649946
9.912109375,0.023005527
9.918212891,0.024534109
9.924316406,0.02484105
9.930419922,0.024018572
9.936523438,0.023185906
9.942626953,0.023934227
9.948730469,0.026182609
9.954833984,0.027795693
9.9609375,0.026681051
9.967041016,0.022095147
9.973144531,0.014703719
9.979248047,0.006352293
9.985351563,0.005701811
9.991455078,0.013429223
9.997558594,0.020734463
10.00366211,0.026581881
10.00976563,0.030277603
10.01586914,0.031278049
10.02197266,0.029532374
10.02807617,0.025570459
10.03417969,0.020244392
10.0402832,0.014434147
10.04638672,0.009276241
10.05249023,0.007435702
10.05859375,0.010261116
10.06469727,0.014277431
10.07080078,0.0177039
10.0769043,0.020253279
10.08300781,0.022139345
10.08911133,0.023832843
10.09521484,0.025928554
10.10131836,0.028641579
10.10742188,0.031269129
10.11352539,0.03250276
10.11962891,0.031421645
10.12573242,0.028380169
10.13183594,0.025275581
10.13793945,0.024410053
10.14404297,0.025992482
10.15014648,0.028346198
10.15625,0.030540164
10.16235352,0.032802329
10.16845703,0.035216631
10.17456055,0.037051661
10.18066406,0.037488193
10.18676758,0.036543864
10.19287109,0.035137255
10.19897461,0.034241427
10.20507813,0.034013815
10.21118164,0.034038475
10.21728516,0.034218269
10.22338867,0.034926512
10.22949219,0.036310049
10.2355957,0.037903923
10.24169922,0.039170316
10.24780273,0.040164587
10.25390625,0.041488374
10.26000977,0.043554601
10.26611328,0.045981023
10.2722168,0.047811228
10.27832031,0.048189515
10.28442383,0.046816379
10.29052734,0.044037971
10.29663086,0.040694017
10.30273438,0.037783012
10.30883789,0.035955078
10.31494141,0.035101894
10.32104492,0.034515586
10.32714844,0.033498648
10.33325195,0.031778071
10.33935547,0.029419156
10.34545898,0.026421609
10.3515625,0.022445755
10.35766602,0.017025774
10.36376953,0.010240776
10.36987305,0.00540168
10.37597656,0.010906704
10.38208008,0.01876139
10.38818359,0.025142393
10.39428711,0.029301997
10.40039063,0.031713696
10.40649414,0.033837412
10.41259766,0.037204454
10.41870117,0.042071658
10.42480469,0.047289168
10.4309082,0.051447558
10.43701172,0.053775901
10.44311523,0.054203088
10.44921875,0.052839768
10.45532227,0.049505031
10.46142578,0.043945364
10.4675293,0.036771202
10.47363281,0.030463378
10.47973633,0.02870748
10.48583984,0.031887635
10.49194336,0.036542213
10.49804688,0.04056056
10.50415039,0.044125792
10.51025391,0.047734368
10.51635742,0.050777432
10.52246094,0.052191956
10.52856445,0.051927027
10.53466797,0.051285379
10.54077148,0.051638664
10.546875,0.053041222
10.55297852,0.054850054
10.55908203,0.057259279
10.56518555,0.061079659
10.57128906,0.065983679
10.57739258,0.070054064
10.58349609,0.07138363
10.58959961,0.06964522
10.59570313,0.066296496
10.60180664,0.063388947
10.60791016,0.061890485
10.61401367,0.061284428
10.62011719,0.060767277
10.6262207,0.060150897
10.63232422,0.059533649
10.63842773,0.058686103
10.64453125,0.05712806
10.65063477,0.054673021
10.65673828,0.051709262
10.6628418,0.049035948
10.66894531,0.047521673
10.67504883,0.047732278
10.68115234,0.049555995
10.68725586,0.052147126
10.69335938,0.054404442
10.69946289,0.055573718
10.70556641,0.055504887
10.71166992,0.054516586
10.71777344,0.053111616
10.72387695,0.051781084
10.72998047,0.050903062
10.73608398,0.050619495
10.7421875,0.050777673
10.74829102,0.05111933
10.75439453,0.051555847
10.76049805,0.052142179
10.76660156,0.05273159
10.77270508,0.052798207
10.77880859,0.05177286
10.78491211,0.049610667
10.79101563,0.047070745
10.79711914,0.045401929
10.80322266,0.045507872
10.80932617,0.047297568
10.81542969,0.049935083
10.8215332,0.052513319
10.82763672,0.054394535
10.83374023,0.055248399
10.83984375,0.055056505
10.84594727,0.054115839
10.85205078,0.052942154
10.8581543,0.052056613
10.86425781,0.051769603
10.87036133,0.052070492
10.87646484,0.052617053
10.88256836,0.052798046
10.88867188,0.051907209
10.89477539,0.049423189
10.90087891,0.045283174
10.90698242,0.040033366
10.91308594,0.034802009
10.91918945,0.030984871
10.92529297,0.02942038
10.93139648,0.029553194
10.9375,0.029896642
10.94360352,0.02925037
10.94970703,0.027270909
10.95581055,0.02435184
10.96191406,0.021180513
10.96801758,0.018330248
10.97412109,0.016313203
10.98022461,0.015865291
10.98632813,0.017282803
10.99243164,0.019520063
10.99853516,0.021049295
11.00463867,0.021039963
11.01074219,0.019724233
11.0168457,0.018119676
11.02294922,0.017162089
11.02905273,0.016895328
11.03515625,0.016892381
11.04125977,0.017134135
11.04736328,0.017808779
11.0534668,0.018557149
11.05957031,0.018626464
11.06567383,0.017813516
11.07177734,0.017144928
11.07788086,0.01835331
11.08398438,0.021801705
11.09008789,0.026102284
11.09619141,0.029832459
11.10229492,0.032251069
11.10839844,0.033175536
11.11450195,0.032770487
11.12060547,0.031427236
11.12670898,0.029667961
11.1328125,0.027963559
11.13891602,0.026532081
11.14501953,0.025367688
11.15112305,0.02452104
11.15722656,0.024222352
11.16333008,0.024544649
11.16943359,0.025030509
11.17553711,0.024974993
11.18164063,0.024261541
11.18774414,0.024068482
11.19384766,0.026286458
11.19995117,0.03116634
11.20605469,0.036842295
11.2121582,0.041457121
11.21826172,0.044561321
11.22436523,0.047166074
11.23046875,0.050561296
11.23657227,0.054731679
11.24267578,0.058291039
11.2487793,0.059905286
11.25488281,0.059341585
11.26098633,0.057293737
11.26708984,0.05440954
11.27319336,0.050637563
11.27929688,0.045669943
11.28540039,0.03982031
11.29150391,0.03408579
11.29760742,0.02910372
11.30371094,0.024339523
11.30981445,0.019122225
11.31591797,0.01476784
11.32202148,0.014814067
11.328125,0.018786438
11.33422852,0.022825717
11.34033203,0.025575065
11.34643555,0.027782374
11.35253906,0.030375796
11.35864258,0.033133342
11.36474609,0.035235167
11.37084961,0.036511149
11.37695313,0.037651167
11.38305664,0.039259997
11.38916016,0.040985679
11.39526367,0.041864589
11.40136719,0.041242641
11.4074707,0.039143597
11.41357422,0.035972144
11.41967773,0.0320864
11.42578125,0.027749033
11.43188477,0.023427393
11.43798828,0.019881502
11.4440918,0.017630649
11.45019531,0.016461342
11.45629883,0.016065523
11.46240234,0.016691426
11.46850586,0.018282704
11.47460938,0.019725478
11.48071289,0.019707263
11.48681641,0.017751384
11.49291992,0.014540971
11.49902344,0.011591369
11.50512695,0.010035006
11.51123047,0.009243964
11.51733398,0.007951703
11.5234375,0.00582774
11.52954102,0.003247412
11.53564453,0.000613775
11.54174805,0.002362795
11.54785156,0.005230074
11.55395508,0.007760833
11.56005859,0.009673731
11.56616211,0.011522098
11.57226563,0.014519452
11.57836914,0.018919749
11.58447266,0.023525567
11.59057617,0.02688372
11.59667969,0.028204511
11.6027832,0.027654229
11.60888672,0.026165583
11.61499023,0.024841968
11.62109375,0.024259682
11.62719727,0.024261457
11.63330078,0.024330688
11.6394043,0.023942344
11.64550781,0.022706118
11.65161133,0.020547796
11.65771484,0.017936523
11.66381836,0.015859409
11.66992188,0.015114253
11.67602539,0.015352817
11.68212891,0.015520596
11.68823242,0.01500667
11.69433594,0.01394359
11.70043945,0.012859913
11.70654297,0.01219444
11.71264648,0.012147119
11.71875,0.012948097
11.72485352,0.014782467
11.73095703,0.017262338
11.73706055,0.019456958
11.74316406,0.020495432
11.74926758,0.020113459
11.75537109,0.018924589
11.76147461,0.018201763
11.76757813,0.01888432
11.77368164,0.020769462
11.77978516,0.023244619
11.78588867,0.026046872
11.79199219,0.028897155
11.7980957,0.031054466
11.80419922,0.031661534
11.81030273,0.030493886
11.81640625,0.028334318
11.82250977,0.026478068
11.82861328,0.02555791
11.8347168,0.025205678
11.84082031,0.025190166
11.84692383,0.025892467
11.85302734,0.027106903
11.85913086,0.027409711
11.86523438,0.025433348
11.87133789,0.021379239
11.87744141,0.017609688
11.88354492,0.017015596
11.88964844,0.018800207
11.89575195,0.020369766
11.90185547,0.021476065
11.90795898,0.023257188
11.9140625,0.025541568
11.92016602,0.026725138
11.92626953,0.025821823
11.93237305,0.023501442
11.93847656,0.021429527
11.94458008,0.020534992
11.95068359,0.020447327
11.95678711,0.020942606
11.96289063,0.022114801
11.96899414,0.023002763
11.97509766,0.021874578
11.98120117,0.018034356
11.98730469,0.013489373
11.9934082,0.013306252
11.99951172,0.017440901
12.00561523,0.02077638
12.01171875,0.021483191
12.01782227,0.020677558
12.02392578,0.020413898
12.0300293,0.021022493
12.03613281,0.020929852
12.04223633,0.019027879
12.04833984,0.015673827
12.05444336,0.011995276
12.06054688,0.008615651
12.06665039,0.005357537
12.07275391,0.003984981
12.07885742,0.007434247
12.08496094,0.011658156
12.09106445,0.014542048
12.09716797,0.015718128
12.10327148,0.016006858
12.109375,0.016815108
12.11547852,0.018880941
12.12158203,0.021802345
12.12768555,0.024887935
12.13378906,0.027666919
12.13989258,0.029771758
12.14599609,0.03084071
12.15209961,0.030637626
12.15820313,0.029212896
12.16430664,0.026950747
12.17041016,0.024509126
12.17651367,0.022696641
12.18261719,0.022194396
12.1887207,0.023081839
12.19482422,0.024662878
12.20092773,0.025920743
12.20703125,0.026115595
12.21313477,0.025202938
12.21923828,0.02401943
12.2253418,0.023862215
12.23144531,0.025183325
12.23754883,0.026927127
12.24365234,0.027667907
12.24975586,0.026789954
12.25585938,0.024683134
12.26196289,0.02215961
12.26806641,0.019549031
12.27416992,0.016438798
12.28027344,0.012546051
12.28637695,0.008927967
12.29248047,0.008231778
12.29858398,0.010157567
12.3046875,0.011594456
12.31079102,0.011590041
12.31689453,0.01116593
12.32299805,0.011851606
12.32910156,0.013638445
12.33520508,0.015437269
12.34130859,0.016813446
12.34741211,0.018084981
12.35351563,0.01950158
12.35961914,0.020775894
12.36572266,0.021437984
12.37182617,0.021315343
12.37792969,0.020586561
12.3840332,0.019569348
12.39013672,0.018631303
12.39624023,0.018302406
12.40234375,0.019148651
12.40844727,0.021200646
12.41455078,0.023772228
12.4206543,0.025998942
12.42675781,0.027310703
12.43286133,0.027507904
12.43896484,0.02660737
12.44506836,0.02467644
12.45117188,0.021822466
12.45727539,0.018374156
12.46337891,0.015146989
12.46948242,0.013464163
12.47558594,0.014112772
12.48168945,0.016214022
12.48779297,0.018410091
12.49389648,0.019906336
12.5,0.020406545
12.50610352,0.019977301
12.51220703,0.019044719
12.51831055,0.018267565
12.52441406,0.01807339
12.53051758,0.018250605
12.53662109,0.01821883
12.54272461,0.017567982
12.54882813,0.016180737
12.55493164,0.014040631
12.56103516,0.011178803
12.56713867,0.007931788
12.57324219,0.005256633
12.5793457,0.00419209
12.58544922,0.003671624
12.59155273,0.002238029
12.59765625,0.003026825
12.60375977,0.007081926
12.60986328,0.011219962
12.6159668,0.014482077
12.62207031,0.016877813
12.62817383,0.018935219
12.63427734,0.020878033
12.64038086,0.0223284
12.64648438,0.0229591
12.65258789,0.023119781
12.65869141,0.02356919
12.66479492,0.024540706
12.67089844,0.025459931
12.67700195,0.025703478
12.68310547,0.025187946
12.68920898,0.024235196
12.6953125,0.023214032
12.70141602,0.022494943
12.70751953,0.022492742
12.71362305,0.023251812
12.71972656,0.024089198
12.72583008,0.024099513
12.73193359,0.022912868
12.73803711,0.020856955
12.74414063,0.018456202
12.75024414,0.015827431
12.75634766,0.012763862
12.76245117,0.009482449
12.76855469,0.007218754
12.7746582,0.007312454
12.78076172,0.008868817
12.78686523,0.010784928
12.79296875,0.012947792
12.79907227,0.014973122
12.80517578,0.015954289
12.8112793,0.01532496
12.81738281,0.013894064
12.82348633,0.014280854
12.82958984,0.018045359
12.83569336,0.023245498
12.84179688,0.027655833
12.84790039,0.030358192
12.85400391,0.031595686
12.86010742,0.032206462
12.86621094,0.032764357
12.87231445,0.033045554
12.87841797,0.032417924
12.88452148,0.030654213
12.890625,0.028295647
12.89672852,0.026226273
12.90283203,0.024784833
12.90893555,0.023516917
12.91503906,0.022031018
12.92114258,0.020702584
12.92724609,0.020137164
12.93334961,0.020002087
12.93945313,0.019121506
12.94555664,0.016719112
12.95166016,0.013181639
12.95776367,0.010075568
12.96386719,0.009155645
12.9699707,0.010042037
12.97607422,0.011313992
12.98217773,0.0127306
12.98828125,0.014455327
12.99438477,0.016249155
13.00048828,0.017836529
13.0065918,0.019370708
13.01269531,0.021186574
13.01879883,0.023268346
13.02490234,0.025263043
13.03100586,0.026930406
13.03710938,0.028319498
13.04321289,0.029531136
13.04931641,0.030504506
13.05541992,0.03112662
13.06152344,0.031406705
13.06762695,0.031382458
13.07373047,0.030920054
13.07983398,0.029822096
13.0859375,0.028229199
13.09204102,0.026810469
13.09814453,0.026310877
13.10424805,0.026790266
13.11035156,0.027619055
13.11645508,0.028213176
13.12255859,0.028417915
13.12866211,0.028296685
13.13476563,0.027839907
13.14086914,0.026951278
13.14697266,0.025570932
13.15307617,0.02368868
13.15917969,0.021342764
13.1652832,0.018835402
13.17138672,0.016981294
13.17749023,0.016610222
13.18359375,0.017330079
13.18969727,0.017728627
13.19580078,0.016820752
13.2019043,0.014687328
13.20800781,0.012210168
13.21411133,0.010182078
13.22021484,0.008387698
13.22631836,0.006040903
13.23242188,0.003234424
13.23852539,0.00342394
13.24462891,0.006687975
13.25073242,0.009637423
13.25683594,0.011692545
13.26293945,0.013072649
13.26904297,0.014240945
13.27514648,0.015447624
13.28125,0.016455853
13.28735352,0.016669837
13.29345703,0.015569316
13.29956055,0.013248605
13.30566406,0.010964301
13.31176758,0.010900085
13.31787109,0.013242809
13.32397461,0.01603063
13.33007813,0.018172837
13.33618164,0.019577397
13.34228516,0.020279819
13.34838867,0.020130485
13.35449219,0.019384869
13.3605957,0.019341316
13.36669922,0.021369814
13.37280273,0.024936386
13.37890625,0.028362108
13.38500977,0.030760195
13.39111328,0.032444164
13.3972168,0.034119922
13.40332031,0.035949699
13.40942383,0.037633497
13.41552734,0.039171401
13.42163086,0.040965525
13.42773438,0.043060848
13.43383789,0.044747557
13.43994141,0.045226235
13.44604492,0.044468516
13.45214844,0.043325034
13.45825195,0.042809051
13.46435547,0.043294344
13.47045898,0.044496993
13.4765625,0.045981537
13.48266602,0.047358725
13.48876953,0.048215746
13.49487305,0.04822347
13.50097656,0.047335566
13.50708008,0.045720201
13.51318359,0.043471709
13.51928711,0.040547549
13.52539063,0.03707974
13.53149414,0.033600212
13.53759766,0.030757905
13.54370117,0.028901777
13.54980469,0.028300231
13.5559082,0.029499952
13.56201172,0.032550146
13.56811523,0.036190922
13.57421875,0.038710677
13.58032227,0.039303831
13.58642578,0.038598213
13.5925293,0.038057661
13.59863281,0.038569385
13.60473633,0.039727391
13.61083984,0.040746826
13.61694336,0.041432901
13.62304688,0.041950484
13.62915039,0.042073376
13.63525391,0.041103056
13.64135742,0.038536936
13.64746094,0.03462443
13.65356445,0.03027281
13.65966797,0.026385895
13.66577148,0.023184184
13.671875,0.020257
13.67797852,0.017276624
13.68408203,0.014445604
13.69018555,0.012238427
13.69628906,0.010743399
13.70239258,0.009426982
13.70849609,0.007691391
13.71459961,0.005369147
13.72070313,0.002732328
13.72680664,0.000919149
13.73291016,0.002628269
13.73901367,0.004466194
13.74511719,0.006031739
13.7512207,0.007530872
13.75732422,0.009141126
13.76342773,0.010861724
13.76953125,0.012495069
13.77563477,0.013749842
13.78173828,0.01441014
13.7878418,0.014475962
13.79394531,0.014168353
13.80004883,0.013752436
13.80615234,0.013307314
13.81225586,0.012700731
13.81835938,0.011801285
13.82446289,0.010666928
13.83056641,0.009529861
13.83666992,0.008620364
13.84277344,0.008007239
13.84887695,0.007629341
13.85498047,0.007455729
13.86108398,0.007554464
13.8671875,0.008022102
13.87329102,0.008892424
13.87939453,0.010081421
13.88549805,0.011337863
13.89160156,0.01225691
13.89770508,0.012453332
13.90380859,0.011873705
13.90991211,0.011086917
13.91601563,0.011094891
13.92211914,0.012222222
13.92822266,0.013710819
13.93432617,0.014949504
13.94042969,0.016199546
13.9465332,0.018101041
13.95263672,0.020746088
13.95874023,0.023694671
13.96484375,0.026728533
13.97094727,0.030001272
13.97705078,0.033415071
13.9831543,0.036226043
13.98925781,0.037518082
13.99536133,0.036986806
14.00146484,0.035250456
14.00756836,0.033376984
14.01367188,0.031988236
14.01977539,0.031015335
14.02587891,0.030437724
14.03198242,0.030660087
14.03808594,0.031734221
14.04418945,0.032790638
14.05029297,0.032820282
14.05639648,0.031668384
14.0625,0.030051973
14.06860352,0.028674843
14.07470703,0.027555127
14.08081055,0.026558755
14.08691406,0.026166799
14.09301758,0.026901681
14.09912109,0.028158337
14.10522461,0.028611339
14.11132813,0.027564034
14.11743164,0.025390106
14.12353516,0.022809224
14.12963867,0.019894054
14.13574219,0.01623125
14.1418457,0.012460534
14.14794922,0.011711642
14.15405273,0.015528431
14.16015625,0.020785343
14.16625977,0.025530832
14.17236328,0.029457699
14.1784668,0.032502372
14.18457031,0.034178284
14.19067383,0.033933765
14.19677734,0.031872856
14.20288086,0.028941954
