Frequency (Hz),Fourier Amplitude (g-sec)
0.695800781,0.140780959
0.701904297,0.151648051
0.708007813,0.150201437
0.714111328,0.146438255
0.720214844,0.154811335
0.726318359,0.174888016
0.732421875,0.191625392
0.738525391,0.192284601
0.744628906,0.173472961
0.750732422,0.140158271
0.756835938,0.10211179
0.762939453,0.069290355
0.769042969,0.046335529
0.775146484,0.029156896
0.78125,0.014532675
0.787353516,0.027534395
0.793457031,0.057593629
0.799560547,0.08870654
0.805664063,0.114015969
0.811767578,0.128189721
0.817871094,0.128464234
0.823974609,0.115949468
0.830078125,0.095709749
0.836181641,0.074640561
0.842285156,0.056872258
0.848388672,0.040367968
0.854492188,0.02116182
0.860595703,0.009708565
0.866699219,0.029437065
0.872802734,0.046284794
0.87890625,0.053084373
0.885009766,0.049425681
0.891113281,0.039538101
0.897216797,0.030447209
0.903320313,0.0260029
0.909423828,0.021742322
0.915527344,0.012723538
0.921630859,0.004024715
0.927734375,0.01941744
0.933837891,0.035807087
0.939941406,0.049625029
0.946044922,0.059353707
0.952148438,0.063930818
0.958251953,0.063097721
0.964355469,0.058544714
0.970458984,0.054323419
0.9765625,0.053988003
0.982666016,0.056147953
0.988769531,0.056381408
0.994873047,0.052334559
1.000976563,0.045163031
1.007080078,0.038377631
1.013183594,0.035966959
1.019287109,0.03991562
1.025390625,0.048330821
1.031494141,0.056948082
1.037597656,0.061970186
1.043701172,0.062780493
1.049804688,0.063585604
1.055908203,0.069575648
1.062011719,0.078521931
1.068115234,0.082107939
1.07421875,0.073720861
1.080322266,0.052078717
1.086425781,0.021322757
1.092529297,0.011760401
1.098632813,0.038036689
1.104736328,0.053594385
1.110839844,0.058584976
1.116943359,0.058579223
1.123046875,0.060516135
1.129150391,0.066160848
1.135253906,0.072577643
1.141357422,0.077653465
1.147460938,0.08056307
1.153564453,0.079444556
1.159667969,0.07170772
1.165771484,0.057026414
1.171875,0.040412369
1.177978516,0.03324948
1.184082031,0.038440237
1.190185547,0.043776475
1.196289063,0.045132007
1.202392578,0.046858802
1.208496094,0.051584111
1.214599609,0.055095606
1.220703125,0.054186445
1.226806641,0.054157899
1.232910156,0.064349167
1.239013672,0.081978613
1.245117188,0.096511525
1.251220703,0.102029435
1.257324219,0.100182989
1.263427734,0.098038198
1.26953125,0.100428202
1.275634766,0.103622054
1.281738281,0.100545255
1.287841797,0.088794056
1.293945313,0.073705199
1.300048828,0.067121147
1.306152344,0.075343558
1.312255859,0.089996729
1.318359375,0.10227407
1.324462891,0.109268218
1.330566406,0.111614732
1.336669922,0.1112764
1.342773438,0.110083682
1.348876953,0.108537465
1.354980469,0.105399149
1.361083984,0.098927532
1.3671875,0.089083485
1.373291016,0.07886905
1.379394531,0.072898545
1.385498047,0.072880934
1.391601563,0.076279654
1.397705078,0.081350316
1.403808594,0.089436697
1.409912109,0.101209476
1.416015625,0.113675184
1.422119141,0.122610857
1.428222656,0.126454646
1.434326172,0.127636749
1.440429688,0.130108322
1.446533203,0.134536971
1.452636719,0.136906455
1.458740234,0.132722827
1.46484375,0.121946628
1.470947266,0.111120019
1.477050781,0.109780059
1.483154297,0.11958297
1.489257813,0.132077106
1.495361328,0.139560299
1.501464844,0.14086016
1.507568359,0.140052698
1.513671875,0.141648758
1.519775391,0.145929908
1.525878906,0.149629849
1.531982422,0.150363503
1.538085938,0.148826561
1.544189453,0.147266487
1.550292969,0.146708752
1.556396484,0.146214668
1.5625,0.144512209
1.568603516,0.141253107
1.574707031,0.136563446
1.580810547,0.130340892
1.586914063,0.122718459
1.593017578,0.114759901
1.599121094,0.107509933
1.605224609,0.100135605
1.611328125,0.09082024
1.617431641,0.08161285
1.623535156,0.082112021
1.629638672,0.099100806
1.635742188,0.123944398
1.641845703,0.143912086
1.647949219,0.151585406
1.654052734,0.146412137
1.66015625,0.134409852
1.666259766,0.125397269
1.672363281,0.125478993
1.678466797,0.130923105
1.684570313,0.133534987
1.690673828,0.128284972
1.696777344,0.114853085
1.702880859,0.096066312
1.708984375,0.075912001
1.715087891,0.057981445
1.721191406,0.044836317
1.727294922,0.038554304
1.733398438,0.040378429
1.739501953,0.047860901
1.745605469,0.055882891
1.751708984,0.060217191
1.7578125,0.059724765
1.763916016,0.058221283
1.770019531,0.063052646
1.776123047,0.075582341
1.782226563,0.088090579
1.788330078,0.092140904
1.794433594,0.083289233
1.800537109,0.061980714
1.806640625,0.033191907
1.812744141,0.009919607
1.818847656,0.02478429
1.824951172,0.037676392
1.831054688,0.041780979
1.837158203,0.044247444
1.843261719,0.05284741
1.849365234,0.065036025
1.85546875,0.073416617
1.861572266,0.074422317
1.867675781,0.070334163
1.873779297,0.067961117
1.879882813,0.072530465
1.885986328,0.081761333
1.892089844,0.090534875
1.898193359,0.096627187
1.904296875,0.100476184
1.910400391,0.102727006
1.916503906,0.103173847
1.922607422,0.102016818
1.928710938,0.101061597
1.934814453,0.102195828
1.940917969,0.104437616
1.947021484,0.104264034
1.953125,0.09937652
1.959228516,0.09153467
1.965332031,0.085688659
1.971435547,0.084856936
1.977539063,0.086464719
1.983642578,0.086562108
1.989746094,0.084692977
1.995849609,0.08282379
2.001953125,0.080885967
2.008056641,0.075644548
2.014160156,0.064856604
2.020263672,0.05177714
2.026367188,0.046095269
2.032470703,0.052894104
2.038574219,0.06494005
2.044677734,0.078400256
2.05078125,0.095150013
2.056884766,0.114617691
2.062988281,0.131103496
2.069091797,0.138429676
2.075195313,0.135089272
2.081298828,0.126438017
2.087402344,0.121680126
2.093505859,0.124324951
2.099609375,0.127642593
2.105712891,0.123483385
2.111816406,0.110130495
2.117919922,0.092661522
2.124023438,0.078008566
2.130126953,0.067279224
2.136230469,0.055321925
2.142333984,0.041086051
2.1484375,0.036902149
2.154541016,0.050099096
2.160644531,0.064040456
2.166748047,0.068097229
2.172851563,0.062084899
2.178955078,0.054323966
2.185058594,0.05541925
2.191162109,0.063209829
2.197265625,0.067967752
2.203369141,0.066886114
2.209472656,0.065666782
2.215576172,0.071713451
2.221679688,0.083817741
2.227783203,0.09516024
2.233886719,0.101693244
2.239990234,0.103501976
2.24609375,0.102643222
2.252197266,0.100890958
2.258300781,0.099006693
2.264404297,0.097177725
2.270507813,0.095102051
2.276611328,0.091711601
2.282714844,0.085684524
2.288818359,0.07652125
2.294921875,0.064830188
2.301025391,0.051438053
2.307128906,0.036525044
2.313232422,0.02020861
2.319335938,0.00667173
2.325439453,0.016584652
2.331542969,0.029948041
2.337646484,0.041492756
2.34375,0.053150268
2.349853516,0.065786426
2.355957031,0.077459257
2.362060547,0.086322379
2.368164063,0.094167237
2.374267578,0.105575306
2.380371094,0.121718158
2.386474609,0.137530208
2.392578125,0.146901317
2.398681641,0.148507498
2.404785156,0.147294383
2.410888672,0.149896254
2.416992188,0.157068083
2.423095703,0.164076559
2.429199219,0.169252165
2.435302734,0.178122669
2.44140625,0.196613326
2.447509766,0.221273252
2.453613281,0.241484227
2.459716797,0.248750358
2.465820313,0.241715178
2.471923828,0.225490269
2.478027344,0.206931398
2.484130859,0.189094599
2.490234375,0.170508975
2.496337891,0.150559395
2.502441406,0.134480001
2.508544922,0.130619333
2.514648438,0.13953326
2.520751953,0.151917243
2.526855469,0.158806146
2.532958984,0.156703157
2.5390625,0.147075158
2.545166016,0.13515278
2.551269531,0.128508345
2.557373047,0.132940205
2.563476563,0.14749103
2.569580078,0.166460129
2.575683594,0.184792071
2.581787109,0.199372352
2.587890625,0.207675976
2.593994141,0.207350595
2.600097656,0.198070623
2.606201172,0.18425979
2.612304688,0.175066958
2.618408203,0.17738344
2.624511719,0.187479955
2.630615234,0.195362276
2.63671875,0.195148138
2.642822266,0.188799717
2.648925781,0.18287628
2.655029297,0.181428266
2.661132813,0.181958018
2.667236328,0.179431854
2.673339844,0.172052862
2.679443359,0.162504606
2.685546875,0.155378663
2.691650391,0.153809539
2.697753906,0.15788053
2.703857422,0.165132581
2.709960938,0.171898018
2.716064453,0.175179546
2.722167969,0.174829867
2.728271484,0.174274527
2.734375,0.177766677
2.740478516,0.185708839
2.746582031,0.193988754
2.752685547,0.198294499
2.758789063,0.197597202
2.764892578,0.193701934
2.770996094,0.188230605
2.777099609,0.180420044
2.783203125,0.168060105
2.789306641,0.150131885
2.795410156,0.128383966
2.801513672,0.107112465
2.807617188,0.091672209
2.813720703,0.085404397
2.819824219,0.08619679
2.825927734,0.08811306
2.83203125,0.086483989
2.838134766,0.080803688
2.844238281,0.075212044
2.850341797,0.075282402
2.856445313,0.080902629
2.862548828,0.085947581
2.868652344,0.085530775
2.874755859,0.079911341
2.880859375,0.073818967
2.886962891,0.071798653
2.893066406,0.072712355
2.899169922,0.072087033
2.905273438,0.0688711
2.911376953,0.067500022
2.917480469,0.072656513
2.923583984,0.081841224
2.9296875,0.088248242
2.935791016,0.08735263
2.941894531,0.078775946
2.947998047,0.065339118
2.954101563,0.05087747
2.960205078,0.037551163
2.966308594,0.024584258
2.972412109,0.010281914
2.978515625,0.006354921
2.984619141,0.021510802
2.990722656,0.033816387
2.996826172,0.041692247
3.002929688,0.046114624
3.009033203,0.049825314
3.015136719,0.054578928
3.021240234,0.059091426
3.02734375,0.060611447
3.033447266,0.057581015
3.039550781,0.050856581
3.045654297,0.043488774
3.051757813,0.038927476
3.057861328,0.037747505
3.063964844,0.037227279
3.070068359,0.034999366
3.076171875,0.03101142
3.082275391,0.027003241
3.088378906,0.024821295
3.094482422,0.024424649
3.100585938,0.024227727
3.106689453,0.023449388
3.112792969,0.023372402
3.118896484,0.026416036
3.125,0.033035279
3.131103516,0.041275537
3.137207031,0.049161493
3.143310547,0.055852569
3.149414063,0.061587768
3.155517578,0.066854163
3.161621094,0.071270461
3.167724609,0.073285838
3.173828125,0.071117257
3.179931641,0.06415367
3.186035156,0.053990453
3.192138672,0.044572177
3.198242188,0.040075343
3.204345703,0.040193631
3.210449219,0.040981098
3.216552734,0.040933105
3.22265625,0.042071452
3.228759766,0.045963766
3.234863281,0.050640714
3.240966797,0.053174954
3.247070313,0.053099097
3.253173828,0.052889808
3.259277344,0.055152753
3.265380859,0.058990341
3.271484375,0.06096085
3.277587891,0.058661556
3.283691406,0.052232665
3.289794922,0.043666066
3.295898438,0.035038912
3.302001953,0.027145707
3.308105469,0.020457747
3.314208984,0.017704699
3.3203125,0.020566493
3.326416016,0.024140476
3.332519531,0.023715997
3.338623047,0.017793918
3.344726563,0.007881564
3.350830078,0.007066817
3.356933594,0.016862652
3.363037109,0.022657903
3.369140625,0.022268599
3.375244141,0.015744813
3.381347656,0.004716126
3.387451172,0.008209963
3.393554688,0.020142635
3.399658203,0.028585554
3.405761719,0.032007755
3.411865234,0.030342471
3.41796875,0.025467789
3.424072266,0.021569448
3.430175781,0.022682935
3.436279297,0.027008521
3.442382813,0.030825607
3.448486328,0.033277617
3.454589844,0.035450704
3.460693359,0.038045959
3.466796875,0.040173205
3.472900391,0.04040689
3.479003906,0.038289052
3.485107422,0.034830057
3.491210938,0.032116893
3.497314453,0.032224968
3.503417969,0.035714705
3.509521484,0.041321297
3.515625,0.047166303
3.521728516,0.051889447
3.527832031,0.055293744
3.533935547,0.058267217
3.540039063,0.061583878
3.546142578,0.064520694
3.552246094,0.06507463
3.558349609,0.061566878
3.564453125,0.05400597
3.570556641,0.044477801
3.576660156,0.036498622
3.582763672,0.032773375
3.588867188,0.032333923
3.594970703,0.032016076
3.601074219,0.029773141
3.607177734,0.025049671
3.61328125,0.018256992
3.619384766,0.011401804
3.625488281,0.010666011
3.631591797,0.016510931
3.637695313,0.022060048
3.643798828,0.025180819
3.649902344,0.026226886
3.656005859,0.026215705
3.662109375,0.025409839
3.668212891,0.023532456
3.674316406,0.022014618
3.680419922,0.024754182
3.686523438,0.032324931
3.692626953,0.040592627
3.698730469,0.0461678
3.704833984,0.048380786
3.7109375,0.049037076
3.717041016,0.050403559
3.723144531,0.052432739
3.729248047,0.052900487
3.735351563,0.05028038
3.741455078,0.045736529
3.747558594,0.042758865
3.753662109,0.043826629
3.759765625,0.04737879
3.765869141,0.05033852
3.771972656,0.051109622
3.778076172,0.049442688
3.784179688,0.045453524
3.790283203,0.039592965
3.796386719,0.033536099
3.802490234,0.030155549
3.80859375,0.030288254
3.814697266,0.031027434
3.820800781,0.030594003
3.826904297,0.032114475
3.833007813,0.039975645
3.839111328,0.052253872
3.845214844,0.063957372
3.851318359,0.072180356
3.857421875,0.076946443
3.863525391,0.080007274
3.869628906,0.082596325
3.875732422,0.084090313
3.881835938,0.082977771
3.887939453,0.078605362
3.894042969,0.071747592
3.900146484,0.0638787
3.90625,0.056200378
3.912353516,0.049401777
3.918457031,0.043897972
3.924560547,0.039506661
3.930664063,0.034961056
3.936767578,0.02869134
3.942871094,0.020289643
3.948974609,0.011125052
3.955078125,0.004403146
3.961181641,0.004436062
3.967285156,0.0046921
3.973388672,0.003931586
3.979492188,0.006362681
3.985595703,0.009249426
3.991699219,0.00969404
3.997802734,0.00758645
4.00390625,0.00564024
4.010009766,0.006746279
4.016113281,0.007488307
4.022216797,0.005218021
4.028320313,0.001978994
4.034423828,0.007798561
4.040527344,0.014074381
4.046630859,0.018324024
4.052734375,0.020183671
4.058837891,0.020530211
4.064941406,0.020770309
4.071044922,0.021902411
4.077148438,0.024022233
4.083251953,0.026533257
4.089355469,0.028875328
4.095458984,0.03156292
4.1015625,0.036378131
4.107666016,0.044284503
4.113769531,0.053677967
4.119873047,0.061863956
4.125976563,0.067240959
4.132080078,0.070119243
4.138183594,0.071912888
4.144287109,0.073494542
4.150390625,0.074772607
4.156494141,0.076172063
4.162597656,0.079465346
4.168701172,0.085705658
4.174804688,0.092898388
4.180908203,0.097459732
4.187011719,0.09755635
4.193115234,0.094718185
4.19921875,0.092432586
4.205322266,0.092429797
4.211425781,0.092950917
4.217529297,0.091770947
4.223632813,0.08958269
4.229736328,0.089451917
4.235839844,0.09285493
4.241943359,0.097670537
4.248046875,0.101105079
4.254150391,0.102570802
4.260253906,0.103087792
4.266357422,0.102926016
4.272460938,0.100964231
4.278564453,0.096675483
4.284667969,0.091861195
4.290771484,0.089262327
4.296875,0.0889276
4.302978516,0.087731051
4.309082031,0.083467831
4.315185547,0.078358216
4.321289063,0.078098665
4.327392578,0.085378628
4.333496094,0.096288424
4.339599609,0.105698074
4.345703125,0.111404139
4.351806641,0.113554189
4.357910156,0.112478009
4.364013672,0.107462749
4.370117188,0.097457192
4.376220703,0.082720723
4.382324219,0.066004935
4.388427734,0.052625875
4.39453125,0.047683924
4.400634766,0.049824589
4.406738281,0.053177958
4.412841797,0.054638269
4.418945313,0.054414116
4.425048828,0.053563298
4.431152344,0.052168232
4.437255859,0.049671647
4.443359375,0.046756464
4.449462891,0.046227317
4.455566406,0.050282958
4.461669922,0.056891725
4.467773438,0.061704652
4.473876953,0.061596351
4.479980469,0.055827972
4.486083984,0.045825617
4.4921875,0.034411157
4.498291016,0.024775936
4.504394531,0.019137258
4.510498047,0.017249029
4.516601563,0.017423814
4.522705078,0.018885189
4.528808594,0.021199332
4.534912109,0.02342519
4.541015625,0.024703359
4.547119141,0.025084515
4.553222656,0.025869136
4.559326172,0.028690986
4.565429688,0.033429949
4.571533203,0.037966066
4.577636719,0.039934386
4.583740234,0.038057118
4.58984375,0.032751632
4.595947266,0.026309935
4.602050781,0.022206277
4.608154297,0.021818265
4.614257813,0.022365866
4.620361328,0.021260649
4.626464844,0.018531532
4.632568359,0.015903335
4.638671875,0.014580769
4.644775391,0.013579763
4.650878906,0.011412434
4.656982422,0.008210668
4.663085938,0.006752258
4.669189453,0.009443073
4.675292969,0.013093247
4.681396484,0.015252265
4.6875,0.015055053
4.693603516,0.013650207
4.699707031,0.016222654
4.705810547,0.025594806
4.711914063,0.03757443
4.718017578,0.047790132
4.724121094,0.053129866
4.730224609,0.052071583
4.736328125,0.045016552
4.742431641,0.034118036
4.748535156,0.022503734
4.754638672,0.013034049
4.760742188,0.006925132
4.766845703,0.004677052
4.772949219,0.008277529
4.779052734,0.013660413
4.78515625,0.017383873
4.791259766,0.017536125
4.797363281,0.013554361
4.803466797,0.006344369
4.809570313,0.003060856
4.815673828,0.010762209
4.821777344,0.016550319
4.827880859,0.020362628
4.833984375,0.024334659
4.840087891,0.030641262
4.846191406,0.038869935
4.852294922,0.046852229
4.858398438,0.052762192
4.864501953,0.056000459
4.870605469,0.057096793
4.876708984,0.057075469
4.8828125,0.056797977
4.888916016,0.056760919
4.895019531,0.05718431
4.901123047,0.057862118
4.907226563,0.057985519
4.913330078,0.056668891
4.919433594,0.054100281
4.925537109,0.052247669
4.931640625,0.053604144
4.937744141,0.058212137
4.943847656,0.063293159
4.949951172,0.066030638
4.956054688,0.065370852
4.962158203,0.061954792
4.968261719,0.057126327
4.974365234,0.05198167
4.98046875,0.047292152
4.986572266,0.044023681
4.992675781,0.042949073
4.998779297,0.043244581
5.004882813,0.042634442
5.010986328,0.039415822
5.017089844,0.034040024
5.023193359,0.029331514
5.029296875,0.028370664
5.035400391,0.030535039
5.041503906,0.032918186
5.047607422,0.034370603
5.053710938,0.035445647
5.059814453,0.036307179
5.065917969,0.035751081
5.072021484,0.032328112
5.078125,0.025773372
5.084228516,0.017462933
5.090332031,0.010192515
5.096435547,0.007349066
5.102539063,0.007611063
5.108642578,0.007351342
5.114746094,0.007744614
5.120849609,0.010912594
5.126953125,0.016075008
5.133056641,0.022541023
5.139160156,0.030174969
5.145263672,0.038225176
5.151367188,0.045265922
5.157470703,0.050003901
5.163574219,0.052029853
5.169677734,0.052030421
5.17578125,0.051397699
5.181884766,0.051496215
5.187988281,0.0530458
5.194091797,0.055877731
5.200195313,0.058967865
5.206298828,0.060743358
5.212402344,0.059736692
5.218505859,0.055355449
5.224609375,0.048391767
5.230712891,0.041040738
5.236816406,0.036184256
5.242919922,0.03551698
5.249023438,0.038053082
5.255126953,0.041602175
5.261230469,0.044535054
5.267333984,0.046062509
5.2734375,0.046285339
5.279541016,0.046207188
5.285644531,0.047050286
5.291748047,0.04902604
5.297851563,0.051077418
5.303955078,0.051989668
5.310058594,0.051328826
5.316162109,0.049329485
5.322265625,0.046167286
5.328369141,0.041536208
5.334472656,0.03499596
5.340576172,0.026627024
5.346679688,0.017406691
5.352783203,0.009732677
5.358886719,0.00897264
5.364990234,0.013366468
5.37109375,0.016845007
5.377197266,0.017973572
5.383300781,0.01714311
5.389404297,0.016081866
5.395507813,0.016921515
5.401611328,0.019694175
5.407714844,0.022845615
5.413818359,0.026004162
5.419921875,0.030329704
5.426025391,0.036586877
5.432128906,0.043690951
5.438232422,0.049605653
5.444335938,0.052757678
5.450439453,0.05260722
5.456542969,0.049514884
5.462646484,0.044387815
5.46875,0.038606526
5.474853516,0.034255398
5.480957031,0.033383748
5.487060547,0.035545787
5.493164063,0.037776456
5.499267578,0.037653734
5.505371094,0.035175188
5.511474609,0.032961351
5.517578125,0.034061229
5.523681641,0.037871379
5.529785156,0.040975901
5.535888672,0.041009392
5.541992188,0.037801133
5.548095703,0.032686968
5.554199219,0.027180919
5.560302734,0.021821616
5.56640625,0.016290922
5.572509766,0.010719177
5.578613281,0.007370484
5.584716797,0.010031852
5.590820313,0.016477401
5.596923828,0.024707695
5.603027344,0.033803709
5.609130859,0.042401993
5.615234375,0.049260194
5.621337891,0.054040856
5.627441406,0.057320741
5.633544922,0.059725002
5.639648438,0.061145043
5.645751953,0.061087066
5.651855469,0.059671368
5.657958984,0.057882895
5.6640625,0.05658829
5.670166016,0.055554471
5.676269531,0.053965033
5.682373047,0.051641905
5.688476563,0.049155412
5.694580078,0.046804497
5.700683594,0.044247175
5.706787109,0.041638964
5.712890625,0.040381523
5.718994141,0.041368544
5.725097656,0.042928424
5.731201172,0.042495465
5.737304688,0.039697314
5.743408203,0.037523255
5.749511719,0.0396841
5.755615234,0.045387454
5.76171875,0.050805713
5.767822266,0.053857238
5.773925781,0.055097685
5.780029297,0.05610736
5.786132813,0.057446933
5.792236328,0.058211549
5.798339844,0.057299051
5.804443359,0.05445467
5.810546875,0.05033813
5.816650391,0.046336845
5.822753906,0.044512002
5.828857422,0.046584115
5.834960938,0.051840913
5.841064453,0.057334221
5.847167969,0.060265063
5.853271484,0.059526813
5.859375,0.055943862
5.865478516,0.051549644
5.871582031,0.048187073
5.877685547,0.046406176
5.883789063,0.045803243
5.889892578,0.046009628
5.895996094,0.046797041
5.902099609,0.047675623
5.908203125,0.047997468
5.914306641,0.047323338
5.920410156,0.045388362
5.926513672,0.041875167
5.932617188,0.036697399
5.938720703,0.030944436
5.944824219,0.027616738
5.950927734,0.029356403
5.95703125,0.034268935
5.963134766,0.038660163
5.969238281,0.040657383
5.975341797,0.040251991
5.981445313,0.038460237
5.987548828,0.036578822
5.993652344,0.035651775
5.999755859,0.035999619
6.005859375,0.036984103
6.011962891,0.037524665
6.018066406,0.037046557
6.024169922,0.035926002
6.030273438,0.034905636
6.036376953,0.033951175
6.042480469,0.032050298
6.048583984,0.0283375
6.0546875,0.023139372
6.060791016,0.018014471
6.066894531,0.014564088
6.072998047,0.012573965
6.079101563,0.010796266
6.085205078,0.010053794
6.091308594,0.012455128
6.097412109,0.016612688
6.103515625,0.019885948
6.109619141,0.020947231
6.115722656,0.019714221
6.121826172,0.017006264
6.127929688,0.014188093
6.134033203,0.012657842
6.140136719,0.012819665
6.146240234,0.01369515
6.15234375,0.014177006
6.158447266,0.01393963
6.164550781,0.013574378
6.170654297,0.014120178
6.176757813,0.015807283
6.182861328,0.017643436
6.188964844,0.018492148
6.195068359,0.017919848
6.201171875,0.016534444
6.207275391,0.016017064
6.213378906,0.017872592
6.219482422,0.021411363
6.225585938,0.024610296
6.231689453,0.025818602
6.237792969,0.024285151
6.243896484,0.020294177
6.25,0.015133475
6.256103516,0.010722725
6.262207031,0.008488549
6.268310547,0.008436378
6.274414063,0.011250298
6.280517578,0.017288132
6.286621094,0.024659918
6.292724609,0.031038388
6.298828125,0.034779335
6.304931641,0.035374545
6.311035156,0.033468087
6.317138672,0.030359836
6.323242188,0.027166224
6.329345703,0.024226846
6.335449219,0.021339919
6.341552734,0.018450531
6.34765625,0.015923478
6.353759766,0.014191577
6.359863281,0.013195816
6.365966797,0.012310103
6.372070313,0.010864711
6.378173828,0.008629338
6.384277344,0.005968088
6.390380859,0.003697347
6.396484375,0.002463186
6.402587891,0.002052874
6.408691406,0.00299095
6.414794922,0.005101933
6.420898438,0.006887531
6.427001953,0.007249475
6.433105469,0.005893314
6.439208984,0.003693396
6.4453125,0.003298888
6.451416016,0.004983344
6.457519531,0.006599504
6.463623047,0.008409346
6.469726563,0.010752744
6.475830078,0.01274196
6.481933594,0.013436538
6.488037109,0.013356952
6.494140625,0.014714581
6.500244141,0.018437277
6.506347656,0.02254945
6.512451172,0.024999911
6.518554688,0.025197637
6.524658203,0.023947957
6.530761719,0.022557694
6.536865234,0.021546116
6.54296875,0.020340476
6.549072266,0.018299263
6.555175781,0.015460253
6.561279297,0.012466096
6.567382813,0.010443266
6.573486328,0.010806129
6.579589844,0.013486387
6.585693359,0.016802607
6.591796875,0.019460927
6.597900391,0.021128889
6.604003906,0.022103557
6.610107422,0.022508348
6.616210938,0.021792347
6.622314453,0.019283021
6.628417969,0.015369951
6.634521484,0.012701404
6.640625,0.014441897
6.646728516,0.018294885
6.652832031,0.020600078
6.658935547,0.019983494
6.665039063,0.016917729
6.671142578,0.013284887
6.677246094,0.011681781
6.683349609,0.012931839
6.689453125,0.015484031
6.695556641,0.018445274
6.701660156,0.021568695
6.707763672,0.024202366
6.713867188,0.025416889
6.719970703,0.024786335
6.726074219,0.022962189
6.732177734,0.021533938
6.73828125,0.021706254
6.744384766,0.022981274
6.750488281,0.024205019
6.756591797,0.02514994
6.762695313,0.026413942
6.768798828,0.028253052
6.774902344,0.030067012
6.781005859,0.031154188
6.787109375,0.031437896
6.793212891,0.031251937
6.799316406,0.030573009
6.805419922,0.028782946
6.811523438,0.025376845
6.817626953,0.020859552
6.823730469,0.01702019
6.829833984,0.015610126
6.8359375,0.015733646
6.842041016,0.015086535
6.848144531,0.012934067
6.854248047,0.010624851
6.860351563,0.010359197
6.866455078,0.011853173
6.872558594,0.013064554
6.878662109,0.0132749
6.884765625,0.013018437
6.890869141,0.012893506
6.896972656,0.012676036
6.903076172,0.011691293
6.909179688,0.009632921
6.915283203,0.00679943
6.921386719,0.003998483
6.927490234,0.00301602
6.93359375,0.004666877
6.939697266,0.006825429
6.945800781,0.008755231
6.951904297,0.010392932
6.958007813,0.011884886
6.964111328,0.013399502
6.970214844,0.014946699
6.976318359,0.016365605
6.982421875,0.017446453
6.988525391,0.017994048
6.994628906,0.017804519
7.000732422,0.01667718
7.006835938,0.014511956
7.012939453,0.011405776
7.019042969,0.007652516
7.025146484,0.003665982
7.03125,0.001132871
7.037353516,0.004390842
7.043457031,0.007791003
7.049560547,0.010921213
7.055664063,0.013790348
7.061767578,0.016367528
7.067871094,0.018532012
7.073974609,0.020093146
7.080078125,0.02084029
7.086181641,0.020629116
7.092285156,0.019611096
7.098388672,0.018668794
7.104492188,0.019491066
