Frequency (Hz),Fourier Amplitude (g-sec)
7.098388672,0.005942292
7.104492188,0.004070053
7.110595703,0.002172649
7.116699219,0.001710899
7.122802734,0.003261712
7.12890625,0.005283663
7.135009766,0.007606026
7.141113281,0.010026849
7.147216797,0.012127209
7.153320313,0.013627961
7.159423828,0.014662252
7.165527344,0.015638091
7.171630859,0.016727116
7.177734375,0.017602328
7.183837891,0.017816577
7.189941406,0.017310996
7.196044922,0.016515877
7.202148438,0.015950605
7.208251953,0.015694122
7.214355469,0.015409221
7.220458984,0.014852957
7.2265625,0.01410944
7.232666016,0.013315729
7.238769531,0.01234141
7.244873047,0.010978762
7.250976563,0.009575885
7.257080078,0.009343748
7.263183594,0.010884915
7.269287109,0.01293119
7.275390625,0.014088922
7.281494141,0.014003134
7.287597656,0.01343748
7.293701172,0.013546089
7.299804688,0.01435029
7.305908203,0.014619197
7.312011719,0.013331291
7.318115234,0.010430913
7.32421875,0.006727457
7.330322266,0.003656758
7.336425781,0.003377792
7.342529297,0.005134577
7.348632813,0.006982282
7.354736328,0.008220274
7.360839844,0.008233458
7.366943359,0.006798679
7.373046875,0.004834563
7.379150391,0.005382625
7.385253906,0.008918097
7.391357422,0.013280934
7.397460938,0.017734112
7.403564453,0.021804753
7.409667969,0.024822375
7.415771484,0.026255459
7.421875,0.026195964
7.427978516,0.025371493
7.434082031,0.024454989
7.440185547,0.023363229
7.446289063,0.021638155
7.452392578,0.019501587
7.458496094,0.018089571
7.464599609,0.018069016
7.470703125,0.018454809
7.476806641,0.017959689
7.482910156,0.016510175
7.489013672,0.015175356
7.495117188,0.014878928
7.501220703,0.015364349
7.507324219,0.016094461
7.513427734,0.017148636
7.51953125,0.018565927
7.525634766,0.019684123
7.531738281,0.019675152
7.537841797,0.018358151
7.543945313,0.016407102
7.550048828,0.014836936
7.556152344,0.014045719
7.562255859,0.013541375
7.568359375,0.012794525
7.574462891,0.011804405
7.580566406,0.010837289
7.586669922,0.009962109
7.592773438,0.008995473
7.598876953,0.007810226
7.604980469,0.00650872
7.611083984,0.005292162
7.6171875,0.004243219
7.623291016,0.003398549
7.629394531,0.003184335
7.635498047,0.00401625
7.641601563,0.005238478
7.647705078,0.006010887
7.653808594,0.005921334
7.659912109,0.005035233
7.666015625,0.003815679
7.672119141,0.002908711
7.678222656,0.002975648
7.684326172,0.004357856
7.690429688,0.006646678
7.696533203,0.009150064
7.702636719,0.011358108
7.708740234,0.013243041
7.71484375,0.015130912
7.720947266,0.017056774
7.727050781,0.01843289
7.733154297,0.018570186
7.739257813,0.017400725
7.745361328,0.015711525
7.751464844,0.014546181
7.757568359,0.014065737
7.763671875,0.013543415
7.769775391,0.012603437
7.775878906,0.011648635
7.781982422,0.011068024
7.788085938,0.010563081
7.794189453,0.009785814
7.800292969,0.009140741
7.806396484,0.009307636
7.8125,0.010034806
7.818603516,0.010472167
7.824707031,0.010259295
7.830810547,0.009717053
7.836914063,0.009527871
7.843017578,0.010269644
7.849121094,0.011919512
7.855224609,0.013854401
7.861328125,0.015410593
7.867431641,0.016409771
7.873535156,0.017246402
7.879638672,0.018333147
7.885742188,0.019465248
7.891845703,0.020062366
7.897949219,0.019894018
7.904052734,0.019295495
7.91015625,0.018744671
7.916259766,0.018469185
7.922363281,0.018624933
7.928466797,0.019406795
7.934570313,0.020507914
7.940673828,0.020930331
7.946777344,0.019730476
7.952880859,0.016775502
7.958984375,0.012889139
7.965087891,0.009494583
7.971191406,0.008125042
7.977294922,0.009568828
7.983398438,0.012979708
7.989501953,0.016781526
7.995605469,0.019488558
8.001708984,0.020217667
8.0078125,0.019099447
8.013916016,0.017187589
8.020019531,0.015623814
8.026123047,0.014605521
8.032226563,0.013661316
8.038330078,0.012833553
8.044433594,0.012736833
8.050537109,0.013494991
8.056640625,0.014574608
8.062744141,0.015613038
8.068847656,0.016454897
8.074951172,0.016649546
8.081054688,0.01557028
8.087158203,0.013173138
8.093261719,0.010780492
8.099365234,0.010787886
8.10546875,0.013203311
8.111572266,0.015813168
8.117675781,0.017656348
8.123779297,0.019081732
8.129882813,0.020590228
8.135986328,0.021941044
8.142089844,0.022363851
8.148193359,0.021346739
8.154296875,0.019084221
8.160400391,0.016442387
8.166503906,0.014548791
8.172607422,0.01404794
8.178710938,0.014667399
8.184814453,0.01580029
8.190917969,0.01706822
8.197021484,0.018256853
8.203125,0.019173461
8.209228516,0.019698566
8.215332031,0.01990421
8.221435547,0.020085639
8.227539063,0.020651412
8.233642578,0.021881847
8.239746094,0.02368937
8.245849609,0.02561742
8.251953125,0.027115196
8.258056641,0.027862377
8.264160156,0.027900084
8.270263672,0.027460816
8.276367188,0.026676046
8.282470703,0.025596066
8.288574219,0.024632656
8.294677734,0.024722048
8.30078125,0.026386823
8.306884766,0.028791937
8.312988281,0.030583894
8.319091797,0.031294831
8.325195313,0.031691991
8.331298828,0.032754224
8.337402344,0.03422906
8.343505859,0.034775196
8.349609375,0.033434834
8.355712891,0.030531138
8.361816406,0.027337427
8.367919922,0.024837028
8.374023438,0.022908303
8.380126953,0.021316861
8.386230469,0.021030525
8.392333984,0.02318559
8.3984375,0.026958989
8.404541016,0.030474213
8.410644531,0.032594284
8.416748047,0.033164901
8.422851563,0.032455352
8.428955078,0.030679717
8.435058594,0.028065277
8.441162109,0.025260741
8.447265625,0.023362473
8.453369141,0.02306623
8.459472656,0.023888847
8.465576172,0.024868784
8.471679688,0.025588919
8.477783203,0.026219573
8.483886719,0.026981842
8.489990234,0.027809694
8.49609375,0.028516748
8.502197266,0.02911578
8.508300781,0.029868557
8.514404297,0.031017808
8.520507813,0.032459399
8.526611328,0.033659795
8.532714844,0.033867831
8.538818359,0.032447633
8.544921875,0.029193775
8.551025391,0.024585591
8.557128906,0.019996881
8.563232422,0.017687053
8.569335938,0.01926848
8.575439453,0.023688449
8.581542969,0.028985178
8.587646484,0.033710957
8.59375,0.036806246
8.599853516,0.037761002
8.605957031,0.037035224
8.612060547,0.036019537
8.618164063,0.035950286
8.624267578,0.036610758
8.630371094,0.036812842
8.636474609,0.036074203
8.642578125,0.035238369
8.648681641,0.035379681
8.654785156,0.036310437
8.660888672,0.03685893
8.666992188,0.036322539
8.673095703,0.035017655
8.679199219,0.033736409
8.685302734,0.033112693
8.69140625,0.033562614
8.697509766,0.035280911
8.703613281,0.037854995
8.709716797,0.040324298
8.715820313,0.041923341
8.721923828,0.042525327
8.728027344,0.042288841
8.734130859,0.041107123
8.740234375,0.038706669
8.746337891,0.035229389
8.752441406,0.031307093
8.758544922,0.027266589
8.764648438,0.022573097
8.770751953,0.016752043
8.776855469,0.011331646
8.782958984,0.010849622
8.7890625,0.014324468
8.795166016,0.016386719
8.801269531,0.015504078
8.807373047,0.012963933
8.813476563,0.011347765
8.819580078,0.01152262
8.825683594,0.011937145
8.831787109,0.012294165
8.837890625,0.013816863
8.843994141,0.016447098
8.850097656,0.018776476
8.856201172,0.020188179
8.862304688,0.021405311
8.868408203,0.023377891
8.874511719,0.025959347
8.880615234,0.028186296
8.88671875,0.029340643
8.892822266,0.029285776
8.898925781,0.028189002
8.905029297,0.026249483
8.911132813,0.023730295
8.917236328,0.021123004
8.923339844,0.019060308
8.929443359,0.017816451
8.935546875,0.016927475
8.941650391,0.015635905
8.947753906,0.013742188
8.953857422,0.012127337
8.959960938,0.012237688
8.966064453,0.014044912
8.972167969,0.016086273
8.978271484,0.017500718
8.984375,0.018438956
8.990478516,0.019331896
8.996582031,0.020145033
9.002685547,0.020500568
9.008789063,0.020318329
9.014892578,0.019938378
9.020996094,0.019549005
9.027099609,0.018801487
9.033203125,0.017267972
9.039306641,0.015081423
9.045410156,0.013009757
9.051513672,0.012095132
9.057617188,0.013372213
9.063720703,0.017360256
9.069824219,0.023408989
9.075927734,0.03010291
9.08203125,0.0360402
9.088134766,0.040328984
9.094238281,0.042711821
9.100341797,0.043332406
9.106445313,0.042413232
9.112548828,0.040212763
9.118652344,0.037306287
9.124755859,0.034784399
9.130859375,0.033851948
9.136962891,0.034908922
9.143066406,0.037263822
9.149169922,0.039876794
9.155273438,0.041973809
9.161376953,0.043103432
9.167480469,0.04304274
9.173583984,0.041764251
9.1796875,0.039412334
9.185791016,0.036265656
9.191894531,0.032772712
9.197998047,0.029667581
9.204101563,0.027884905
9.210205078,0.027944057
9.216308594,0.029373933
9.222412109,0.031162313
9.228515625,0.032575701
9.234619141,0.033384039
9.240722656,0.033611485
9.246826172,0.033254911
9.252929688,0.032217465
9.259033203,0.030419474
9.265136719,0.027915974
9.271240234,0.024939325
9.27734375,0.021886648
9.283447266,0.019235716
9.289550781,0.0173088
9.295654297,0.015985921
9.301757813,0.014762784
9.307861328,0.013186432
9.313964844,0.011172728
9.320068359,0.008957163
9.326171875,0.006794756
9.332275391,0.004679928
9.338378906,0.002469615
9.344482422,0.001649783
9.350585938,0.00426225
9.356689453,0.007269022
9.362792969,0.009850267
9.368896484,0.011660963
9.375,0.012629506
9.381103516,0.012957483
9.387207031,0.013052295
9.393310547,0.01337327
9.399414063,0.014220425
9.405517578,0.015592439
9.411621094,0.017222353
9.417724609,0.018728589
9.423828125,0.019791714
9.429931641,0.020322746
9.436035156,0.020534232
9.442138672,0.020765081
9.448242188,0.021088745
9.454345703,0.021126967
9.460449219,0.020385762
9.466552734,0.018808764
9.47265625,0.017070823
9.478759766,0.016205063
9.484863281,0.016458635
9.490966797,0.016856986
9.497070313,0.016285839
9.503173828,0.014330499
9.509277344,0.011293923
9.515380859,0.007878525
9.521484375,0.004873881
9.527587891,0.003256993
9.533691406,0.004079778
9.539794922,0.006427548
9.545898438,0.00937406
9.552001953,0.012459921
9.558105469,0.015219492
9.564208984,0.017220352
9.5703125,0.018245529
9.576416016,0.018459042
9.582519531,0.018383721
9.588623047,0.018542855
9.594726563,0.018991617
9.600830078,0.019353565
9.606933594,0.019382373
9.613037109,0.0193839
9.619140625,0.020036631
9.625244141,0.021656095
9.631347656,0.023744306
9.637451172,0.025401971
9.643554688,0.025917568
9.649658203,0.025013152
9.655761719,0.02282099
9.661865234,0.01971671
9.66796875,0.016087868
9.674072266,0.012163988
9.680175781,0.008089527
9.686279297,0.004520543
9.692382813,0.004324374
9.698486328,0.007103903
9.704589844,0.009335367
9.710693359,0.009891832
9.716796875,0.008558459
9.722900391,0.005721883
9.729003906,0.002582788
9.735107422,0.003436066
9.741210938,0.00660707
9.747314453,0.009421303
9.753417969,0.011822713
9.759521484,0.014097879
9.765625,0.016477761
9.771728516,0.019042382
9.777832031,0.021695963
9.783935547,0.024078487
9.790039063,0.025564777
9.796142578,0.025518757
9.802246094,0.023721636
9.808349609,0.020752295
9.814453125,0.018039694
9.820556641,0.017040231
9.826660156,0.017757524
9.832763672,0.019248123
9.838867188,0.02139602
9.844970703,0.024694385
9.851074219,0.028819411
9.857177734,0.032449676
9.86328125,0.034303172
9.869384766,0.033953559
9.875488281,0.031977586
9.881591797,0.029492452
9.887695313,0.027323834
9.893798828,0.025501189
9.899902344,0.023675569
9.906005859,0.02188401
9.912109375,0.020748703
9.918212891,0.020948659
9.924316406,0.022484613
9.930419922,0.02460331
9.936523438,0.026354488
9.942626953,0.027164267
9.948730469,0.027299559
9.954833984,0.027987385
9.9609375,0.03048293
9.967041016,0.034559992
9.973144531,0.038647784
9.979248047,0.041244494
9.985351563,0.041737965
9.991455078,0.040386773
9.997558594,0.03782979
10.00366211,0.034579104
10.00976563,0.030996864
10.01586914,0.027790724
10.02197266,0.026245151
10.02807617,0.027202955
10.03417969,0.029889754
10.0402832,0.032808443
10.04638672,0.035075873
10.05249023,0.036541131
10.05859375,0.037284409
10.06469727,0.037291851
10.07080078,0.036580389
10.0769043,0.035463245
10.08300781,0.034525597
10.08911133,0.034261085
10.09521484,0.034715739
10.10131836,0.035440996
10.10742188,0.035698138
10.11352539,0.034808248
10.11962891,0.032653292
10.12573242,0.030131231
10.13183594,0.028909852
10.13793945,0.029856743
10.14404297,0.031916475
10.15014648,0.03351225
10.15625,0.034081015
10.16235352,0.033977597
10.16845703,0.033480561
10.17456055,0.032239652
10.18066406,0.029839621
10.18676758,0.026655141
10.19287109,0.023873722
10.19897461,0.022382939
10.20507813,0.021772452
10.21118164,0.021142826
10.21728516,0.020292949
10.22338867,0.019489286
10.22949219,0.018580189
10.2355957,0.016975631
10.24169922,0.014456438
10.24780273,0.011628353
10.25390625,0.009468417
10.26000977,0.00813204
10.26611328,0.006648903
10.2722168,0.004189825
10.27832031,0.000655896
10.28442383,0.003652712
10.29052734,0.008308681
10.29663086,0.012854767
10.30273438,0.016787931
10.30883789,0.019738645
10.31494141,0.02174715
10.32104492,0.023305823
10.32714844,0.02491624
10.33325195,0.026554132
10.33935547,0.027802946
10.34545898,0.028512778
10.3515625,0.029125462
10.35766602,0.030228539
10.36376953,0.031796903
10.36987305,0.03309996
10.37597656,0.033314992
10.38208008,0.032034151
10.38818359,0.029359342
10.39428711,0.025803502
10.40039063,0.022205441
10.40649414,0.019576567
10.41259766,0.018534029
10.41870117,0.018633048
10.42480469,0.01878537
10.4309082,0.018243404
10.43701172,0.016937782
10.44311523,0.015252599
10.44921875,0.013616432
10.45532227,0.012219311
10.46142578,0.011106608
10.4675293,0.010455794
10.47363281,0.010489758
10.47973633,0.011048113
10.48583984,0.011628712
10.49194336,0.011912064
10.49804688,0.012024125
10.50415039,0.012281282
10.51025391,0.012678355
10.51635742,0.012783342
10.52246094,0.012188052
10.52856445,0.010938256
10.53466797,0.009603993
10.54077148,0.008875526
10.546875,0.008829996
10.55297852,0.008965665
10.55908203,0.009103385
10.56518555,0.009771156
10.57128906,0.011561936
10.57739258,0.014260852
10.58349609,0.017076046
10.58959961,0.019265403
10.59570313,0.020422662
10.60180664,0.020570338
10.60791016,0.020125333
10.61401367,0.019671924
10.62011719,0.019579855
10.6262207,0.019794962
10.63232422,0.020068551
10.63842773,0.020328322
10.64453125,0.020754683
10.65063477,0.021504395
10.65673828,0.022396109
10.6628418,0.022925004
10.66894531,0.022574816
10.67504883,0.021146294
10.68115234,0.018982706
10.68725586,0.017099584
10.69335938,0.016938635
10.69946289,0.019178214
10.70556641,0.023017395
10.71166992,0.027213385
10.71777344,0.030846124
10.72387695,0.033396572
10.72998047,0.034727227
10.73608398,0.035048556
10.7421875,0.034781834
10.74829102,0.034333881
10.75439453,0.033966637
10.76049805,0.03390972
10.76660156,0.034543274
10.77270508,0.036283471
10.77880859,0.039158071
10.78491211,0.042591187
10.79101563,0.045676756
10.79711914,0.047603228
10.80322266,0.047926263
10.80932617,0.046690531
10.81542969,0.044463229
10.8215332,0.042229365
10.82763672,0.041007347
10.83374023,0.041250002
10.83984375,0.042579459
10.84594727,0.04418571
10.85205078,0.045363745
10.8581543,0.045731208
10.86425781,0.045260249
10.87036133,0.04434726
10.87646484,0.0438468
10.88256836,0.044741874
10.88867188,0.047395888
10.89477539,0.051114951
10.90087891,0.054558481
10.90698242,0.056437549
10.91308594,0.055954871
10.91918945,0.053015173
10.92529297,0.048318745
10.93139648,0.043250525
10.9375,0.039308938
10.94360352,0.037108758
10.94970703,0.035989334
10.95581055,0.03494581
10.96191406,0.033582935
10.96801758,0.031991577
10.97412109,0.030103748
10.98022461,0.027631708
10.98632813,0.024832509
10.99243164,0.02310245
10.99853516,0.023866332
11.00463867,0.026412865
11.01074219,0.028671198
11.0168457,0.029382767
11.02294922,0.028615987
11.02905273,0.027148845
11.03515625,0.025598175
11.04125977,0.024144621
11.04736328,0.023077336
11.0534668,0.023042074
11.05957031,0.024140572
11.06567383,0.025282967
11.07177734,0.025076132
11.07788086,0.022953419
11.08398438,0.01969754
11.09008789,0.017528552
11.09619141,0.01872987
11.10229492,0.022725184
11.10839844,0.027261826
11.11450195,0.030821863
11.12060547,0.03278697
11.12670898,0.033137934
11.1328125,0.03221155
11.13891602,0.030436922
11.14501953,0.028111267
11.15112305,0.025389046
11.15722656,0.022515108
11.16333008,0.020047864
11.16943359,0.018647246
11.17553711,0.018304364
11.18164063,0.01801265
11.18774414,0.016588101
11.19384766,0.01369368
11.19995117,0.010774263
11.20605469,0.01124706
11.2121582,0.015095684
11.21826172,0.018839298
11.22436523,0.020782454
11.23046875,0.021319936
11.23657227,0.022185525
11.24267578,0.024553297
11.2487793,0.027591167
11.25488281,0.029761274
11.26098633,0.030411663
11.26708984,0.029931152
11.27319336,0.02896938
11.27929688,0.027630754
11.28540039,0.025523355
11.29150391,0.022475967
11.29760742,0.018973218
11.30371094,0.015940212
11.30981445,0.014156689
11.31591797,0.013807428
11.32202148,0.014493838
11.328125,0.015467062
11.33422852,0.015960587
11.34033203,0.015667945
11.34643555,0.015033098
11.35253906,0.014861656
11.35864258,0.015295441
11.36474609,0.015578103
11.37084961,0.015043525
11.37695313,0.013820207
11.38305664,0.01268625
11.38916016,0.012290337
11.39526367,0.012503611
11.40136719,0.012847604
11.4074707,0.013175813
11.41357422,0.013690314
11.41967773,0.014622264
11.42578125,0.01599723
11.43188477,0.017582789
11.43798828,0.019009757
11.4440918,0.020029383
11.45019531,0.020702459
11.45629883,0.021236978
11.46240234,0.021521319
11.46850586,0.020944395
11.47460938,0.018864945
11.48071289,0.015345357
11.48681641,0.01180047
11.49291992,0.010916088
11.49902344,0.01301605
11.50512695,0.015412964
11.51123047,0.016764652
11.51733398,0.017384921
11.5234375,0.018084918
11.52954102,0.019130119
11.53564453,0.02021133
11.54174805,0.021118997
11.54785156,0.02185972
11.55395508,0.022228129
11.56005859,0.021826728
11.56616211,0.020812586
11.57226563,0.020441694
11.57836914,0.021965824
11.58447266,0.024627435
11.59057617,0.026358099
11.59667969,0.025770342
11.6027832,0.02291708
11.60888672,0.019136553
11.61499023,0.016257353
11.62109375,0.015105467
11.62719727,0.014835715
11.63330078,0.014366862
11.6394043,0.013268748
11.64550781,0.011521903
11.65161133,0.009665894
11.65771484,0.009351673
11.66381836,0.011505647
11.66992188,0.014307282
11.67602539,0.015860512
11.68212891,0.015537425
11.68823242,0.013915861
11.69433594,0.01229407
11.70043945,0.011590217
11.70654297,0.011505312
11.71264648,0.011333765
11.71875,0.010775176
11.72485352,0.009654782
11.73095703,0.007675093
11.73706055,0.004743036
11.74316406,0.001401989
11.74926758,0.00201147
11.75537109,0.003763978
11.76147461,0.003874016
11.76757813,0.002867175
11.77368164,0.002948385
11.77978516,0.00493346
11.78588867,0.007366045
11.79199219,0.010094813
11.7980957,0.013104397
11.80419922,0.015769871
11.81030273,0.017269764
11.81640625,0.017301092
11.82250977,0.01638742
11.82861328,0.015455392
11.8347168,0.014848464
11.84082031,0.014089517
11.84692383,0.012976214
11.85302734,0.012391646
11.85913086,0.013277875
11.86523438,0.01486163
11.87133789,0.015545939
11.87744141,0.014480456
11.88354492,0.011887377
11.88964844,0.008855678
11.89575195,0.006829718
11.90185547,0.006199681
11.90795898,0.005698165
11.9140625,0.004557897
11.92016602,0.003673068
11.92626953,0.004619969
11.93237305,0.006355203
11.93847656,0.007538037
11.94458008,0.007925095
11.95068359,0.007828567
11.95678711,0.007442445
11.96289063,0.006473026
11.96899414,0.004721167
11.97509766,0.003810734
11.98120117,0.006334209
11.98730469,0.009715478
11.9934082,0.011800842
11.99951172,0.011712828
12.00561523,0.009541356
12.01171875,0.00642905
12.01782227,0.004749098
12.02392578,0.00551618
12.0300293,0.006064632
12.03613281,0.005316834
12.04223633,0.004416712
12.04833984,0.005402601
12.05444336,0.007429506
12.06054688,0.008967773
12.06665039,0.009850508
12.07275391,0.010699734
12.07885742,0.01189612
12.08496094,0.012958604
12.09106445,0.013086446
12.09716797,0.011873796
12.10327148,0.009555058
12.109375,0.00696448
12.11547852,0.00538831
12.12158203,0.005618927
12.12768555,0.006833577
12.13378906,0.008223436
12.13989258,0.009479081
12.14599609,0.010285901
12.15209961,0.010317737
12.15820313,0.009464692
12.16430664,0.007938148
12.17041016,0.006177839
12.17651367,0.004711592
12.18261719,0.004226285
12.1887207,0.005237925
12.19482422,0.007169508
12.20092773,0.009071221
12.20703125,0.010240973
12.21313477,0.010394192
12.21923828,0.009854214
12.2253418,0.009561462
12.23144531,0.010344789
12.23754883,0.011896569
12.24365234,0.013292309
12.24975586,0.013962043
12.25585938,0.013897016
12.26196289,0.013459532
12.26806641,0.013036684
12.27416992,0.01272469
12.28027344,0.012318071
12.28637695,0.011580393
12.29248047,0.010483843
12.29858398,0.009273137
12.3046875,0.008362799
12.31079102,0.008030486
12.31689453,0.008097759
12.32299805,0.008084506
12.32910156,0.007628983
12.33520508,0.006685342
12.34130859,0.005493747
12.34741211,0.004393574
12.35351563,0.003512045
12.35961914,0.002633116
12.36572266,0.00156912
12.37182617,0.001115389
12.37792969,0.002348616
12.3840332,0.003783705
12.39013672,0.004896781
12.39624023,0.005567292
12.40234375,0.005838802
12.40844727,0.005914863
12.41455078,0.006232433
12.4206543,0.007297275
12.42675781,0.009144641
12.43286133,0.011282179
12.43896484,0.013129055
12.44506836,0.014287731
12.45117188,0.014606094
12.45727539,0.01412122
12.46337891,0.01296386
12.46948242,0.011331449
12.47558594,0.009585153
12.48168945,0.00834446
12.48779297,0.008146018
12.49389648,0.008702279
12.5,0.00916558
12.50610352,0.008959821
12.51220703,0.007995813
12.51831055,0.006542911
12.52441406,0.005039151
12.53051758,0.003923577
12.53662109,0.003481524
12.54272461,0.003621908
12.54882813,0.003908049
12.55493164,0.003895988
12.56103516,0.003333617
12.56713867,0.002299142
12.57324219,0.001589053
12.5793457,0.002299441
12.58544922,0.0032325
12.59155273,0.003517888
12.59765625,0.00304232
12.60375977,0.002258815
12.60986328,0.00220835
12.6159668,0.002974615
12.62207031,0.003620291
12.62817383,0.00386297
12.63427734,0.00394162
12.64038086,0.004144535
12.64648438,0.004402529
12.65258789,0.004490132
12.65869141,0.004466007
12.66479492,0.004688084
12.67089844,0.005298977
12.67700195,0.005964904
12.68310547,0.006301288
12.68920898,0.006187841
12.6953125,0.005756838
12.70141602,0.005242533
12.70751953,0.004842971
12.71362305,0.004684135
12.71972656,0.00480987
12.72583008,0.00512342
12.73193359,0.005430307
12.73803711,0.005597465
12.74414063,0.005646193
12.75024414,0.005708333
12.75634766,0.005898801
12.76245117,0.006211356
12.76855469,0.006512179
12.7746582,0.006614056
12.78076172,0.006390122
12.78686523,0.005882967
12.79296875,0.005315544
12.79907227,0.004899179
12.80517578,0.004583902
12.8112793,0.004181759
12.81738281,0.003740665
12.82348633,0.003551933
12.82958984,0.003599416
12.83569336,0.003419127
12.84179688,0.002734636
12.84790039,0.001986419
12.85400391,0.002329554
12.86010742,0.003371539
12.86621094,0.004272109
12.87231445,0.005140981
12.87841797,0.006377961
12.88452148,0.007889187
12.890625,0.009169104
12.89672852,0.009894943
12.90283203,0.010223298
12.90893555,0.010616442
12.91503906,0.011315644
12.92114258,0.012122098
12.92724609,0.01283089
12.93334961,0.013617699
12.93945313,0.014830512
12.94555664,0.016451354
12.95166016,0.017994626
12.95776367,0.018930016
12.96386719,0.019053515
12.9699707,0.018556393
12.97607422,0.017846582
12.98217773,0.017257574
12.98828125,0.016864976
12.99438477,0.016561551
13.00048828,0.016242696
13.0065918,0.015863807
13.01269531,0.015368024
13.01879883,0.014651671
13.02490234,0.01364549
13.03100586,0.012413617
13.03710938,0.01113639
13.04321289,0.009958356
13.04931641,0.008849008
13.05541992,0.007657512
13.06152344,0.006307723
13.06762695,0.004925212
13.07373047,0.003839479
13.07983398,0.003468893
13.0859375,0.00391017
13.09204102,0.004789589
13.09814453,0.005731214
13.10424805,0.006544044
13.11035156,0.007234178
13.11645508,0.007950072
13.12255859,0.008786589
13.12866211,0.009625585
13.13476563,0.01024104
13.14086914,0.010539474
13.14697266,0.010663646
13.15307617,0.010835283
13.15917969,0.011066952
13.1652832,0.011105311
13.17138672,0.010702333
13.17749023,0.009907395
13.18359375,0.009138281
13.18969727,0.008897186
13.19580078,0.009227987
13.2019043,0.009662382
13.20800781,0.009763935
13.21411133,0.009476362
13.22021484,0.009086393
13.22631836,0.008908413
13.23242188,0.008911588
13.23852539,0.008753615
13.24462891,0.00818478
13.25073242,0.007326604
13.25683594,0.006605884
13.26293945,0.006302577
13.26904297,0.006149868
13.27514648,0.005687277
13.28125,0.00482237
13.28735352,0.004028884
13.29345703,0.004037511
13.29956055,0.00476779
13.30566406,0.005515704
13.31176758,0.005906777
13.31787109,0.00590661
13.32397461,0.005589126
13.33007813,0.005018329
13.33618164,0.004320232
13.34228516,0.00386484
13.34838867,0.004136299
13.35449219,0.005038646
13.3605957,0.00602848
13.36669922,0.006757566
13.37280273,0.007205495
13.37890625,0.007578323
13.38500977,0.008089304
13.39111328,0.008749946
13.3972168,0.009390272
13.40332031,0.009839613
13.40942383,0.01002862
13.41552734,0.009954697
13.42163086,0.009616694
13.42773438,0.009046233
13.43383789,0.00844778
13.43994141,0.008255663
13.44604492,0.008792997
13.45214844,0.009814354
13.45825195,0.01073359
13.46435547,0.011128323
13.47045898,0.01092065
13.4765625,0.010290419
13.48266602,0.009463554
13.48876953,0.008546964
13.49487305,0.007586248
13.50097656,0.00679224
13.50708008,0.006609179
13.51318359,0.007303444
13.51928711,0.008613987
13.52539063,0.010125293
13.53149414,0.011592367
13.53759766,0.012926871
13.54370117,0.014107056
13.54980469,0.0151027
13.5559082,0.015824214
13.56201172,0.016140761
13.56811523,0.015999689
13.57421875,0.015567928
13.58032227,0.015209634
13.58642578,0.015181991
13.5925293,0.015325491
13.59863281,0.015211943
13.60473633,0.014583951
13.61083984,0.01356984
13.61694336,0.012511611
13.62304688,0.011619917
13.62915039,0.010909991
13.63525391,0.010533129
13.64135742,0.010861215
13.64746094,0.011921938
13.65356445,0.013144883
13.65966797,0.0139452
13.66577148,0.014213027
13.671875,0.014258964
13.67797852,0.014362616
13.68408203,0.014415488
13.69018555,0.01412729
13.69628906,0.013489871
13.70239258,0.012901069
13.70849609,0.012761777
13.71459961,0.012970849
13.72070313,0.013040769
13.72680664,0.012601694
13.73291016,0.011610081
13.73901367,0.010233404
13.74511719,0.008689894
13.7512207,0.007245432
13.75732422,0.006349285
13.76342773,0.006500013
13.76953125,0.00760509
13.77563477,0.009041082
13.78173828,0.010270795
13.7878418,0.011006458
13.79394531,0.011177769
13.80004883,0.010889447
13.80615234,0.010330101
13.81225586,0.009631155
13.81835938,0.008794254
13.82446289,0.007786548
13.83056641,0.006695152
13.83666992,0.005737376
13.84277344,0.005075671
13.84887695,0.004683257
13.85498047,0.004523875
13.86108398,0.00470234
13.8671875,0.00521247
13.87329102,0.005771421
13.87939453,0.006071191
13.88549805,0.006010705
13.89160156,0.005733736
13.89770508,0.005536081
13.90380859,0.005646153
13.90991211,0.006000356
13.91601563,0.00630864
13.92211914,0.006321286
13.92822266,0.006007238
13.93432617,0.005572857
13.94042969,0.005291311
13.9465332,0.005216392
13.95263672,0.005149713
13.95874023,0.00491642
13.96484375,0.00453053
13.97094727,0.004146494
13.97705078,0.003946498
13.9831543,0.004030795
13.98925781,0.004317198
13.99536133,0.004570214
14.00146484,0.004573695
14.00756836,0.00427467
14.01367188,0.003808749
14.01977539,0.003422391
14.02587891,0.003345831
14.03198242,0.003640574
14.03808594,0.004107979
14.04418945,0.004420682
14.05029297,0.00439385
14.05639648,0.004236688
14.0625,0.00450761
14.06860352,0.005426261
14.07470703,0.006680399
14.08081055,0.008119537
14.08691406,0.009830658
14.09301758,0.011670827
14.09912109,0.013141486
14.10522461,0.013789348
14.11132813,0.013627089
14.11743164,0.013164064
14.12353516,0.01290959
14.12963867,0.012857179
14.13574219,0.012821025
14.1418457,0.013133735
14.14794922,0.01439623
14.15405273,0.016471591
14.16015625,0.018540042
14.16625977,0.020005694
14.17236328,0.020815828
14.1784668,0.021096622
14.18457031,0.020726609
14.19067383,0.019426104
14.19677734,0.017234711
14.20288086,0.014774058
14.20898438,0.012899588
